Id,SalePrice
2,156209.55392771575
4,282058.88917096757
6,216179.11322889017
7,245780.74900489446
17,241696.91473422246
18,347338.02307922393
22,219712.47923262962
27,147136.30540594342
31,143697.3091108698
36,188310.88728178298
39,339287.22687611025
40,266356.80407003063
42,335082.9557646308
46,225538.161904275
53,216944.8769426135
58,213081.9319513538
61,339897.542763644
72,247672.02610987576
79,148483.05604880882
80,241025.50802073907
82,194883.59699947305
83,145804.28867150802
85,174034.99747490382
88,155828.83596852474
92,296100.5159247414
93,288159.86988912494
95,244963.18223466253
102,205179.63730455746
103,216187.47626320398
106,265456.193067004
107,216696.25077043037
110,237155.3085444637
114,231452.53828654275
116,213886.21304071357
117,198924.48093173286
118,170445.392220741
125,189512.17804257243
126,161060.19643047417
127,153392.30590880825
128,207662.33652788226
134,162506.09348917796
135,172377.09719788702
137,252965.72968471126
143,163952.5205363798
147,160156.36083084258
148,184144.91293599838
150,136577.17141096463
156,152175.98453563306
157,151282.03649509416
159,168228.83128922083
161,273981.8521260875
167,167644.8907985895
170,159518.2488739657
171,122410.7811728566
175,129843.20348194227
179,163271.7632540109
181,150129.2626798093
186,250559.38646088145
193,236002.83823737537
194,124708.97400765234
206,151295.80934159114
208,217281.77600761785
210,181086.5677076353
211,194419.03799201082
212,146370.53659323684
214,154937.8850981678
215,176088.50089232894
217,131038.02716679324
222,154147.88763062845
227,167138.41450740307
228,190685.3208572041
233,211545.28499145943
235,154778.89833005198
238,160161.9644652551
241,204978.622181114
252,232930.12787239172
253,226328.05186736182
256,161061.16176319687
257,161100.69991212388
258,227211.02009857696
259,228765.96661047544
261,193284.91395748899
263,142686.44158045386
266,252762.7866853071
267,268070.1361189386
270,187008.1203114011
271,256094.68606248382
276,145029.91819576023
285,164933.8271512777
288,101674.19342686547
289,183688.587578225
290,150384.072219285
291,153568.10600482728
292,158349.60443669822
293,231122.52535335522
294,224269.86174658162
295,199565.1542240424
304,172977.97384829467
322,349895.78947565344
326,183120.5512933923
327,140893.00114464032
328,155299.1632786554
331,109701.13439610071
332,120312.25833896556
333,129006.60041261763
335,147483.01403611072
337,217500.6790310177
342,143386.09884038544
343,194173.05488288857
347,221224.1627129779
350,321488.1444304063
352,233007.6366453733
358,202916.54229349695
359,218782.50653821672
360,190587.87069902854
368,314560.54305508424
369,258286.2045499747
373,210068.241695343
377,280817.9872165897
383,200476.38686410373
386,269522.75954025035
387,262450.3067098032
390,183561.64425616863
391,197516.91861603345
395,186231.33601009683
397,152270.94144963392
398,133949.71886875218
401,133949.71886875218
404,161802.7688667425
408,149998.961311355
409,178425.11361218605
410,204219.4567787635
418,159675.64823546316
422,383271.4264005665
427,367979.93314855074
431,370844.04776343517
433,392340.79356636567
437,353450.06539897475
438,300846.28269013576
442,346062.1817304152
447,240060.54525677132
459,339049.9067277294
460,311546.605939434
464,236740.73846532355
465,228124.9292747699
467,216406.55705208745
468,220243.39413392468
474,214888.1732299077
480,236420.55650618306
481,230081.83965124644
483,230915.8141533138
488,219554.84326765663
492,216095.22617428686
494,204008.94954619376
499,306312.2962792779
500,289469.4435415997
501,289457.4867683017
503,267789.382181073
506,249309.45884991757
508,278349.55603038735
511,272030.41950396524
515,255362.27425389353
519,240053.42282726028
521,284651.6862194448
530,267586.7536592085
532,239410.84056999243
534,224147.88884464942
540,207714.68863919616
541,158224.22356352257
551,199034.45119470725
552,192959.69727433857
554,131800.31654108566
555,142914.16325720228
556,147233.24105388444
557,154913.37389075704
565,233064.9974902653
566,311991.1340382027
567,208999.6492011866
569,235779.01804477206
570,219344.38938833383
574,258067.56404562615
575,292571.47129115125
576,235845.27162968615
577,245118.2913217793
578,254681.2330199103
583,243120.16173787852
584,262373.21244183095
585,178987.65897098242
587,213970.74421573646
593,257300.38579862437
597,232984.99215851323
598,197079.4409227515
599,174613.83629585523
600,126006.128932758
605,202806.45221423949
607,194577.23402428447
608,162724.67281561147
611,200669.8247253197
616,164615.9795176424
625,201291.59788853547
629,181374.20655100624
630,161465.4628297815
631,156108.91142380785
640,198317.91745723214
642,186534.0685504508
643,154145.63824733428
646,139257.05440930094
647,153899.85630704835
655,107061.72958375794
659,140888.6073568741
663,73863.44705673208
665,175547.69443991221
667,262188.66309450637
673,175471.29388046055
676,149746.52986497234
680,175083.91295878176
682,153159.1004470087
687,187421.5713741827
688,196236.41443672747
692,156754.82223658147
693,155900.67339642392
695,194094.27032615867
697,175289.17090348434
700,217303.08914222993
702,185759.00444914447
703,178453.53280506353
704,135344.4086995957
712,115454.07552859385
713,136051.1795931484
717,279651.33546479425
720,230710.24048343772
721,108245.75204409205
726,206269.47056610452
733,138144.5119793145
736,149542.00123858696
738,160905.20810435497
741,176402.70676279726
743,75868.05915339045
745,136577.15901959353
750,199356.91999193802
756,147086.68157738514
757,188739.87162432924
758,192891.03221140325
760,135576.04491432424
765,152411.22467497023
775,156217.07239030453
776,144249.30805313322
780,187321.11256218824
783,188077.09391122428
790,143894.9956788075
795,105181.37424496467
796,178070.40181810962
797,168972.81983156526
798,161840.50740782276
804,228849.0403154397
805,247750.28497613996
806,266497.28319342365
808,154460.26166271808
814,191793.46742098287
818,318873.6590781431
821,322716.28796430083
822,338873.6825208517
825,286391.9533585938
827,245342.58776387206
830,227639.34320232243
834,233291.29198590718
835,193507.5032387087
842,157051.92127301096
845,241223.2042497883
852,237772.31965827546
857,134552.00713496964
858,171903.1282401085
859,134654.84232060495
860,161324.2291420325
861,158049.11307776472
864,279014.6658622531
868,244976.67886436486
869,254298.18697516742
872,289038.8804848748
873,217619.47049498645
885,158734.93410784373
890,159786.2729329976
895,121311.44581590785
899,81384.83174885283
906,147792.66133790184
918,170129.2976459462
923,150942.0602570379
925,147780.8773255273
927,148170.9251222262
932,205390.17313937476
933,160803.78836288734
934,208960.2211799117
942,141333.52702236467
947,280081.3317280825
948,294553.0905621035
951,150976.3735634625
957,242250.43374146277
958,341030.85805236927
959,273545.05255807954
963,207800.50735715084
967,257456.34612924722
968,343003.2631120973
971,160973.0970608433
972,215745.23637339327
976,132815.94985298772
978,118395.47646975279
979,131329.50321689356
984,121931.48942354738
986,173315.47323566658
991,228300.0100582774
996,212935.08703863315
1001,282912.9614958778
1007,248294.60362326703
1008,227580.24024921047
1009,235315.69896728656
1014,182338.6426161261
1022,250655.62929858745
1024,208121.85752438492
1027,161573.14708547326
1030,179895.87880295602
1032,177583.4877834624
1035,171764.11040429838
1042,153694.66392435
1047,183277.94766555913
1050,143960.47950389166
1055,297925.4714175236
1059,387158.25389411487
1061,376794.22847578605
1064,384810.34652840515
1077,241174.72596139478
1081,241141.2786247456
1092,225538.161904275
1093,218588.0783481964
1095,229508.54776314076
1099,280029.44121185056
1101,293303.8147116315
1103,293289.85481962643
1109,261266.36777776125
1112,250330.5801974152
1113,265406.0067572362
1114,256263.31935302448
1116,261531.5341485049
1117,260339.36156677408
1119,284536.6966430027
1121,244440.17125964718
1122,256468.90857736353
1125,299500.49562671554
1137,194772.1780967439
1142,231308.52375987478
1144,233894.8001349802
1145,246374.47246502055
1147,229116.00585234526
1148,226438.39286775776
1149,208009.5037441703
1150,154152.7594069669
1153,134249.01440443326
1154,141054.1098992474
1159,324805.2483818794
1161,231201.9030914674
1167,192376.7752724469
1171,288264.9312705256
1174,214531.65851274304
1188,206728.45646386166
1189,200898.9445418563
1191,175432.14163429537
1195,149559.10217927428
1199,226865.2720611383
1201,228534.43714201526
1204,228739.28531109824
1211,173740.59225674078
1214,226191.82557776052
1219,168261.49789669696
1220,86619.70771080157
1227,210753.7359859355
1229,224674.2258576583
1231,152963.5014707848
1234,230345.93485203566
1235,140874.56889604748
1239,193445.28862266068
1240,181724.9575180633
1241,195645.53900377807
1246,144823.33767041983
1249,213489.64732421818
1250,164313.76577719627
1252,173889.3844404653
1259,218792.47116476484
1267,154994.1371404598
1269,133683.1746720416
1270,166159.8655755683
1272,139775.78999080515
1274,179770.70687562157
1276,170388.1536590506
1279,173608.85991190045
1281,207685.6229116895
1286,196479.11535597313
1287,157909.85767438204
1290,108613.82306651925
1291,186357.0800797523
1297,197799.37044757145
1302,189719.29243012465
1303,73739.50324005379
1312,139801.3560691033
1315,153830.77007349452
1322,95290.18424721366
1327,130181.50668031188
1331,167826.5214915752
1333,159163.24370200862
1334,159126.11520500522
1336,140016.33947578497
1341,162804.50957906194
1344,110027.65674126931
1347,192272.78569409827
1348,207008.645864321
1353,197296.51908437687
1355,157639.94190206242
1356,152450.1181608698
1357,203705.1621680308
1361,175434.14475300247
1364,154366.41991660674
1368,150831.51734871278
1369,128871.02540459312
1371,167774.53809147287
1373,149002.73215552664
1374,151111.70976971398
1387,149909.23937017244
1388,129494.91547069635
1392,167754.96028047067
1394,176808.44387092587
1406,177611.73757984472
1407,214045.06310990418
1408,124459.53664304147
1409,210601.24210991044
1411,176451.53479916847
1412,132873.9437537718
1413,162321.41889058947
1414,159010.82212036653
1425,269255.1987238906
1430,174757.08910852228
1431,233141.6893901234
1435,231966.21731514452
1441,233849.18586991128
1444,250625.7720158581
1445,145934.69557166076
1446,149017.85103619864
1452,135374.68862005198
1453,131702.27366074265
1456,265957.0547875131
1457,265066.6131285614
1460,302828.91526310245
1463,282508.7799539609
1468,238160.093645946
1471,222867.30603592412
1474,244218.0552931386
1475,216735.4875092328
1476,217061.86077732526
1478,257928.83731942571
1482,187008.1203114011
1483,187008.1203114011
1484,187008.1203114011
1485,190143.6572875604
