Id,SalePrice
2,134806.77444841067
4,258382.28441109386
6,194702.40968956889
7,224597.99627964495
17,220366.66838868905
18,322697.184983633
22,198261.0663039374
27,125571.15469326705
31,122015.08213123809
36,166555.2033197674
39,314497.69008742983
40,245197.0102624462
42,310426.9239352717
46,204012.79900866895
53,195530.69706180564
58,191664.26151244112
61,317254.59886684804
72,224653.03152012394
79,126818.71948404887
80,219381.71352935975
82,173118.88021343463
83,124203.83207036919
85,152384.15659887515
88,134304.16146728245
92,274666.2340160184
93,266731.7161844881
95,223409.0434388598
102,183315.54303552018
103,194576.39773400617
106,244062.15319289351
107,195606.72292565444
110,215656.00124955917
114,209782.1047176998
116,192503.21368339963
117,177434.04593708663
118,148889.87541991402
125,168108.38133001726
126,139284.22140831331
127,131576.16328531783
128,185657.3432111823
134,140884.8721815999
135,150791.98235032393
137,231357.053579806
143,142266.5504029234
147,138509.3077042913
148,162601.18612244
150,115205.0582686198
156,130589.4460361463
157,129785.24517636624
159,146900.85668633087
161,273700.7887784096
167,146101.3356618759
170,137387.20483004648
171,100589.52603233418
175,107955.66068596923
179,141764.07282382625
181,128403.24819500797
186,229550.91444815724
193,214123.42717820872
194,102751.68526488711
206,129550.84607282403
208,195262.7134429854
210,159027.73504568887
211,169989.4010236979
212,124684.64569919932
214,132917.15795965807
215,154320.57009171668
217,130642.96937997699
222,132353.1732663967
227,145451.43183641668
228,169343.85871999757
233,211666.22502140474
235,133014.36174018847
238,138618.53727354252
241,183276.19378240153
252,211581.82833327094
253,204911.64840907315
256,139658.9957224037
257,139351.20691307794
258,205705.5544885932
259,206972.39255542943
261,171618.60977171184
263,121152.88519627947
266,231182.53513825504
267,246502.27735370817
270,165381.1466197242
271,234779.1849907267
276,123680.36881816844
285,143159.59158109454
288,79580.83098229715
289,161745.72697641433
290,129011.76541067159
291,153363.0030262564
292,136590.25208103633
293,209195.39830807986
294,202464.75975162897
295,177682.78995091442
304,151663.44289058342
322,325162.81781126367
326,161328.10708685988
327,119059.19625262078
328,133444.23249760625
331,87771.41161145318
332,98503.87235960361
333,107102.63012340855
335,125770.62144780514
337,195622.9975640482
342,122369.24933980056
343,172787.33731493176
347,199747.87287633712
350,298612.3419839155
352,211832.59841331874
358,181296.28842692223
359,197050.43592112674
360,168804.57294483494
368,291961.780704513
369,235399.28037847788
373,188980.55893519762
377,258916.26626254452
383,178583.47153027845
386,248199.62164680695
387,241051.24472264614
390,162361.12750945566
391,175880.84905894657
395,164812.90987645392
397,130363.62707726841
398,112267.36622534931
401,112267.36622534931
404,140113.75782830466
408,128229.44074717566
409,156873.11259439992
410,182509.27232171322
418,138481.74673702833
422,358340.72894930054
427,343313.90969294263
431,346398.69248886843
433,367643.7252813993
437,328320.9148706945
438,278296.5936943112
442,321443.0673686906
447,218585.1206047426
459,314299.18062454986
460,286769.66824977705
464,215137.98864529704
465,206601.35764661967
467,194672.55107068288
468,198494.5460886239
474,193451.85691733516
480,214884.3361146376
481,208554.95458273956
483,209480.83232153615
488,197869.91058225068
492,194465.38995037353
494,182842.01569667735
499,284839.99518287455
500,267903.8579987731
501,268209.30080305354
503,246245.83207488415
506,227722.8654883888
508,257206.56460171624
511,250814.98284850206
515,233793.01196840307
519,218780.41593929537
521,263762.76891189377
530,246016.64685931004
532,217890.75142976016
534,202710.9747954869
540,186235.49237535842
541,136274.26779408325
551,177377.781921088
552,171839.4554080888
554,110731.15724510545
555,121306.23718380771
556,125671.80148719571
557,133520.28067381383
565,211385.16694213636
566,290226.03484445583
567,187331.635446184
569,214074.76328831082
570,197810.41803176492
574,236720.8523021819
575,269030.5334177514
576,214638.31268932094
577,223521.50235640845
578,233345.11681587665
583,221491.94042024313
584,241068.98703127407
585,157525.07646466134
587,192235.5092661958
593,236000.07773008686
597,211617.49619165168
598,175460.8225748899
599,153143.32705655086
600,104216.11912068876
605,181255.1770191296
607,172973.0135236254
608,141099.50648996787
611,179345.90703750867
616,142828.30546257104
625,179663.65438897302
629,160331.74000904552
630,139433.674765072
631,134464.0922831085
640,177072.99032604872
642,164741.17323607695
643,132661.65338774057
646,117893.7396894226
647,132127.26304295307
655,85079.5370727538
659,119149.14348529815
663,51993.413907829556
665,154129.9506055157
667,240715.0888656841
673,153972.97899689013
676,127999.4068156738
680,153139.70980598935
682,131396.26222825836
687,165975.89756817924
688,174655.89198685222
692,135179.25721898297
693,134247.85687374993
695,172388.75672168244
697,153540.29106871682
700,195409.83193778296
702,163888.33300205693
703,157053.2597123768
704,113949.19868359153
712,94139.44504187228
713,114146.27490508292
717,258167.591909224
720,209426.68407774385
721,86511.36374140278
726,184758.84796962817
733,116935.62446219608
736,127733.58401017789
738,139359.82756517606
741,154742.30888315264
743,54035.81953413141
745,114889.94746533639
750,177838.0528318344
756,125291.62374628322
757,167110.0109178609
758,171484.4492511092
760,113482.68167267469
765,130430.07682843288
775,134494.053253169
776,122744.3914642868
780,165385.2628890936
783,185588.1561472827
790,122228.93095801747
795,83755.1069204254
796,156181.47232867393
797,147101.71073587684
798,140294.56548999046
804,207109.05994820964
805,226079.1505417027
806,244987.39906509605
808,133118.33678436847
814,169930.71154294533
818,295958.95024412987
821,297867.41708777135
822,314195.86155860615
825,263597.3136074029
827,223848.67071708327
830,206229.66665229195
834,211610.94241847566
835,193430.676209294
842,135240.38450644893
845,219859.0766889188
852,216279.6532929003
857,112939.76324355607
858,149797.48363509888
859,113043.70525077959
860,139920.20787173003
861,136400.86149152566
864,257518.36682254873
868,223389.44561979777
869,232704.1759656536
872,266326.4548176037
873,196023.06594970563
885,137417.46858265164
890,138160.05231645436
895,99484.20271892089
899,81776.24761447708
906,126024.50867842685
918,148758.35459479896
923,129204.11147520671
925,125957.1983109156
927,126522.07474769917
932,183834.30714093478
933,139413.62540210708
934,187334.42819434855
942,119551.99247628596
947,258740.35487821797
948,271552.94000425737
951,129558.7355100391
957,220652.73914316233
958,316496.4593744251
959,250656.35892289976
963,186038.48770853112
967,235836.29793884177
968,318329.0656071475
971,139526.94640802342
972,192826.2228035743
976,110697.24647282527
978,96370.16937525818
979,109453.55414143912
984,100395.47063552451
986,151404.20047011087
991,206823.43650825077
996,191298.56846929085
1001,260242.44658110698
1007,226663.84759709152
1008,205800.29875551324
1009,214101.56288234354
1014,160853.7727938069
1022,229133.7537554085
1024,186500.33706346285
1027,139923.76825085463
1030,158406.87716889151
1032,155605.46067412852
1035,150127.27388288407
1042,132261.22472274597
1047,161696.18671258935
1050,122371.04842181425
1055,275490.40312455257
1059,362287.1184596644
1061,352119.56573041715
1064,360182.91426981194
1077,219893.10524116468
1081,219758.54144582534
1092,204012.79900866895
1093,196898.64959345444
1095,207974.7536575803
1099,258579.32279587333
1101,271950.96943782386
1103,272125.0205109327
1109,239557.5200386223
1112,228630.04213842
1113,244213.81964898529
1114,233330.59729205837
1116,240305.77111060824
1117,236538.0263828733
1119,263375.1547014414
1121,223171.53692386826
1122,233679.13306330418
1125,276733.19025527197
1137,173090.0544903288
1142,209544.53138869538
1144,212160.12134014323
1145,224839.75827469432
1147,207305.5168031223
1148,204667.77990972437
1149,186349.29949886035
1150,132605.0717279593
1153,112614.30421515579
1154,119163.45887873173
1159,303467.087487082
1161,209863.61314991504
1167,170596.1573106829
1171,264796.12614557263
1174,192911.62223636475
1188,185251.843420801
1189,179467.01761248676
1191,153697.7727145128
1195,128063.32231947404
1199,205418.67410724677
1201,206943.46069223405
1204,207387.40133921392
1211,152355.07957663573
1214,225915.31440800166
1219,146518.0782284878
1220,65022.3662518246
1227,189130.19669441116
1229,203204.46165650123
1231,131342.59676789586
1234,208691.72571189966
1235,119157.52862362369
1239,171735.07506319598
1240,160333.04852634793
1241,174175.21207344512
1246,123059.74412166799
1249,192095.21082665608
1250,142956.84746389015
1252,152575.99297918216
1259,197664.39900434526
1267,133319.3300592074
1269,112477.35226590715
1270,144412.86048010917
1272,118099.36837356843
1274,158371.95188634904
1276,149000.2751377907
1279,151882.19732733595
1281,186177.94693424556
1286,174786.19637801356
1287,136209.97072019492
1290,87314.20974808122
1291,164680.15208870053
1297,176508.97450561193
1302,168231.76821412344
1303,51619.41943848609
1312,118132.59622425542
1315,132317.22977207412
1322,73350.48354038726
1327,108289.44332104921
1331,145926.8241877961
1333,137311.7108853269
1334,137527.3209828699
1336,118400.12241181635
1341,141178.57204141596
1344,88744.50697764322
1347,170515.0647831776
1348,185631.32903588505
1353,175780.6916487701
1355,135802.71365141644
1356,131467.97981408084
1357,182262.70684814034
1361,153829.16444568438
1364,132901.0618708096
1368,129400.56665694286
1369,107725.17818566924
1371,146136.60719521585
1373,127289.70720210616
1374,129377.06425690174
1387,128258.41609290961
1388,107912.51408099095
1392,145768.32749684848
1394,155048.84734279552
1406,156298.91401390205
1407,192248.4757790071
1408,124655.30560959218
1409,188913.01244934488
1411,154565.21751787557
1412,111084.41115104439
1413,140772.52778999123
1414,137290.28386240976
1425,248074.1556389131
1430,174561.88997833378
1431,211390.7795534617
1435,210465.72036685256
1441,212312.81724754663
1444,229054.28203837507
1445,124041.91373976774
1446,127123.53636655166
1452,113771.29930134426
1453,110121.40537406574
1456,244492.22220906118
1457,243373.55321933574
1460,281576.9147644895
1463,261029.5589754748
1468,216422.08691200044
1471,201196.18956050777
1474,222633.73683984595
1475,195108.88611071624
1476,195445.42009764392
1478,235273.9980810727
1482,165381.1466197242
1483,165381.1466197242
1484,165381.1466197242
1485,168596.77001535564
1496,169865.2721381802
1497,156257.1129209169
1500,166244.0753741348
1506,150127.47258175566
1507,100781.62953631402
1509,122550.12260594091
1510,137143.55574244348
1513,125910.27956480032
1517,150774.68584984267
1518,179980.70893993988
1523,179453.40644875204
1524,147440.14966598674
1526,169428.0813157575
1529,173626.74349902835
1531,171863.95141489356
1535,129331.05211541281
1536,151536.56250961174
1538,314173.73270880076
1540,233921.07653193298
1543,149275.2912901061
1545,121147.10111933103
1546,117790.67897535142
1557,83738.1657663885
1558,147306.54244209258
1559,74943.0958632015
1563,256287.54016041802
1568,151237.44266888016
1571,178204.28742916955
1578,178136.22258540103
1579,227723.72907984036
1584,246557.0447607729
1586,273425.9870828728
1604,111761.46695624053
1606,150972.3808293149
1610,182948.7385462533
1611,152679.6419429856
1618,179633.21631134584
1623,193509.46237526723
1624,212375.24621861556
1628,204704.6041852396
1633,243867.9442493355
1645,161160.4511369533
1649,223850.42362401585
1652,154576.3336585058
1653,186790.01316807859
1656,167509.34456898825
1662,178000.776395825
1668,113766.18320493968
1670,117619.5279063283
1672,109772.75805198474
1673,161141.1270386619
1674,194573.7281349687
1677,137724.98470492678
1678,177897.7406511428
1679,137376.33738284578
1685,315554.1558807343
1692,364948.4828775342
1693,331183.578524504
1696,358032.321592179
1709,312273.05071451626
1711,299304.88783199916
1717,196073.83603638268
1718,196073.83603638268
1721,233106.5095738304
1722,217679.65031188124
1725,308768.71834061376
1726,222326.60850952216
1730,194828.46408151818
1731,210014.4041141362
1733,188805.71436502313
1737,201872.85395919136
1746,222289.7812589022
1747,194400.96798907657
1748,203558.07599182255
1749,230743.99425102636
1760,187719.9997394096
1761,448593.1614293596
1762,295130.2568731082
1768,499822.07063812355
1769,204682.47908628453
1770,270607.43657757953
1776,198822.6866164807
1781,354030.76480050484
1785,288263.05567656393
1792,235586.43148831557
1798,271388.6718749759
1812,211357.5457525652
1814,211481.28118975845
1817,158165.51329263052
1818,165625.7498971713
1822,129390.82903563103
1823,128194.89594724626
1829,231589.81188873402
1838,226320.31407649402
1845,183315.54303552018
1851,199384.14438871518
1855,250859.9238872127
1856,174385.72423048038
1858,222157.91715809444
1865,217421.86193032935
1866,152383.32526421215
1867,179305.2111351623
1868,207231.62605058769
1876,139168.74267141699
1878,141488.00850540257
1879,151313.06541049457
1882,140307.1872404836
1883,128169.81344958558
1887,110672.68632184411
1895,157603.28734997215
1898,162352.3570995243
1904,61532.612055515725
1908,162150.28827478146
1917,154405.93378861385
1918,112252.08561431651
1920,131783.75596256123
1922,117332.58165998444
1923,142596.62603770272
1931,165713.3434625193
1935,128534.58501258574
